pathogen,prevalence_tier,follow_up_modality,wbe_false_positive_rate,follow_up_coverage,avg_pax_per_flight,horizon_days,n_total,icu_fraction,icu_los_days,wbe_detection_prob_q,wbe_cost_per_sample,uc_total_cost,wbe_total_cost,delta_c_wbe_minus_uc,wbe_cheaper
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.5,150,947200475.2246656,2031952880.4848506,1084752405.260185,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.55,10,947200475.2246656,2000031317.1812692,1052830841.9566035,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.55,15,947200475.2246656,2000103400.513389,1052902925.2887235,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.55,25,947200475.2246656,2000247567.1776323,1053047091.9529667,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.55,40,947200475.2246656,2000463817.1739979,1053263341.9493322,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.55,60,947200475.2246656,2000752150.5024843,1053551675.2778187,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.55,100,947200475.2246656,2001328817.1594574,1054128341.9347918,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.55,150,947200475.2246656,2002049650.4806786,1054849175.2560129,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.6,10,947200475.2246656,1973739686.1586497,1026539210.933984,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.6,15,947200475.2246656,1973811769.4907706,1026611294.2661049,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.6,25,947200475.2246656,1973955936.155015,1026755460.9303493,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.6,40,947200475.2246656,1974172186.1513808,1026971710.9267151,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.6,60,947200475.2246656,1974460519.4798698,1027260044.2552042,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.6,100,947200475.2246656,1975037186.1368392,1027836710.9121735,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.6,150,947200475.2246656,1975758019.4580593,1028557544.2333937,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.65,10,947200475.2246656,1950598810.637616,1003398335.4129503,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.65,15,947200475.2246656,1950670893.9697375,1003470418.7450719,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.65,25,947200475.2246656,1950815060.6339834,1003614585.4093177,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.65,40,947200475.2246656,1951031310.6303446,1003830835.405679,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.65,60,947200475.2246656,1951319643.9588332,1004119168.7341676,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.65,100,947200475.2246656,1951896310.6158073,1004695835.3911417,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.65,150,947200475.2246656,1952617143.937024,1005416668.7123585,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.7,10,947200475.2246656,1930214551.8859591,983014076.6612935,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.7,15,947200475.2246656,1930286635.2180822,983086159.9934165,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.7,25,947200475.2246656,1930430801.8823256,983230326.65766,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.7,40,947200475.2246656,1930647051.8786893,983446576.6540236,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.7,60,947200475.2246656,1930935385.2071788,983734909.9825132,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.7,100,947200475.2246656,1931512051.8641543,984311576.6394887,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.7,150,947200475.2246656,1932232885.1853685,985032409.9607029,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.75,10,947200475.2246656,1912248725.5703657,965048250.3457,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.75,15,947200475.2246656,1912320808.9024866,965120333.6778209,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.75,25,947200475.2246656,1912464975.5667324,965264500.3420668,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.75,40,947200475.2246656,1912681225.5630991,965480750.3384335,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.75,60,947200475.2246656,1912969558.8915827,965769083.6669171,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.75,100,947200475.2246656,1913546225.5485575,966345750.3238919,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.75,150,947200475.2246656,1914267058.8697722,967066583.6451066,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.8,10,947200475.2246656,1896410205.106135,949209729.8814692,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.8,15,947200475.2246656,1896482288.4382584,949281813.2135928,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.8,25,947200475.2246656,1896626455.1025016,949425979.877836,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.8,40,947200475.2246656,1896842705.0988681,949642229.8742025,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.8,60,947200475.2246656,1897131038.4273522,949930563.2026865,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.8,100,947200475.2246656,1897707705.0843263,950507229.8596606,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.8,150,947200475.2246656,1898428538.4055455,951228063.1808798,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.85,10,947200475.2246656,1882447547.8902147,935247072.665549,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.85,15,947200475.2246656,1882519631.2223382,935319155.9976726,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.85,25,947200475.2246656,1882663797.8865817,935463322.661916,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.85,40,947200475.2246656,1882880047.8829463,935679572.6582806,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.85,60,947200475.2246656,1883168381.2114348,935967905.9867692,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.85,100,947200475.2246656,1883745047.868408,936544572.6437423,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.85,150,947200475.2246656,1884465881.1896257,937265405.9649601,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.9,10,947200475.2246656,1870142873.3314,922942398.1067343,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.9,15,947200475.2246656,1870214956.663524,923014481.4388583,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.9,25,947200475.2246656,1870359123.3277657,923158648.1031001,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.9,40,947200475.2246656,1870575373.3241298,923374898.0994642,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.9,60,947200475.2246656,1870863706.6526182,923663231.4279525,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.9,100,947200475.2246656,1871440373.3095918,924239898.0849261,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.9,150,947200475.2246656,1872161206.630809,924960731.4061434,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.95,10,947200475.2246656,1859306770.6180615,912106295.3933959,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.95,15,947200475.2246656,1859378853.9501805,912178378.7255149,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.95,25,947200475.2246656,1859523020.61443,912322545.3897643,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.95,40,947200475.2246656,1859739270.610789,912538795.3861234,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.95,60,947200475.2246656,1860027603.9392786,912827128.714613,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.95,100,947200475.2246656,1860604270.5962498,913403795.3715842,False
SARS-CoV-2,1x,RAT,0.05,0.5,250,365,10000,0.15,7,0.95,150,947200475.2246656,1861325103.9174702,914124628.6928046,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.05,10,947200475.2246656,2510666227.1171618,1563465751.892496,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.05,15,947200475.2246656,2510738310.449283,1563537835.2246175,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.05,25,947200475.2246656,2510882477.113527,1563682001.8888612,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.05,40,947200475.2246656,2511098727.109893,1563898251.8852272,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.05,60,947200475.2246656,2511387060.438379,1564186585.2137132,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.05,100,947200475.2246656,2511963727.0953526,1564763251.870687,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.05,150,947200475.2246656,2512684560.416569,1565484085.1919036,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.1,10,947200475.2246656,2355387353.1876845,1408186877.963019,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.1,15,947200475.2246656,2355459436.519804,1408258961.2951384,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.1,25,947200475.2246656,2355603603.184048,1408403127.9593825,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.1,40,947200475.2246656,2355819853.1804156,1408619377.95575,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.1,60,947200475.2246656,2356108186.5089045,1408907711.2842388,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.1,100,947200475.2246656,2356684853.1658783,1409484377.9412127,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.1,150,947200475.2246656,2357405686.4870915,1410205211.262426,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.15,10,947200475.2246656,2221322545.6039467,1274122070.379281,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.15,15,947200475.2246656,2221394628.936071,1274194153.7114053,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.15,25,947200475.2246656,2221538795.6003084,1274338320.3756428,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.15,40,947200475.2246656,2221755045.596678,1274554570.3720121,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.15,60,947200475.2246656,2222043378.925165,1274842903.7004995,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.15,100,947200475.2246656,2222620045.5821395,1275419570.3574739,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.15,150,947200475.2246656,2223340878.903356,1276140403.6786904,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.2,10,947200475.2246656,2105273887.7974446,1158073412.572779,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.2,15,947200475.2246656,2105345971.1295671,1158145495.9049015,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.2,25,947200475.2246656,2105490137.7938063,1158289662.5691407,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.2,40,947200475.2246656,2105706387.790173,1158505912.5655074,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.2,60,947200475.2246656,2105994721.118659,1158794245.8939934,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.2,100,947200475.2246656,2106571387.7756326,1159370912.550967,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.2,150,947200475.2246656,2107292221.096853,1160091745.8721874,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.25,10,947200475.2246656,2004568790.4275768,1057368315.2029111,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.25,15,947200475.2246656,2004640873.7597005,1057440398.5350349,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.25,25,947200475.2246656,2004785040.4239433,1057584565.1992776,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.25,40,947200475.2246656,2005001290.4203088,1057800815.1956432,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.25,60,947200475.2246656,2005289623.7487957,1058089148.5241301,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.25,100,947200475.2246656,2005866290.4057698,1058665815.1811042,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.25,150,947200475.2246656,2006587123.7269888,1059386648.5023232,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.3,10,947200475.2246656,1916969499.2851353,969769024.0604696,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.3,15,947200475.2246656,1917041582.6172583,969841107.3925927,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.3,25,947200475.2246656,1917185749.2815008,969985274.0568352,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.3,40,947200475.2246656,1917401999.2778692,970201524.0532036,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.3,60,947200475.2246656,1917690332.6063542,970489857.3816886,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.3,100,947200475.2246656,1918266999.263329,971066524.0386634,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.3,150,947200475.2246656,1918987832.5845459,971787357.3598802,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.35,10,947200475.2246656,1840598416.5886118,893397941.3639462,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.35,15,947200475.2246656,1840670499.9207332,893470024.6960676,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.35,25,947200475.2246656,1840814666.5849762,893614191.3603106,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.35,40,947200475.2246656,1841030916.5813417,893830441.3566761,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.35,60,947200475.2246656,1841319249.9098284,894118774.6851628,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.35,100,947200475.2246656,1841895916.5668032,894695441.3421376,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.35,150,947200475.2246656,1842616749.888022,895416274.6633563,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.4,10,947200475.2246656,1773876508.4581072,826676033.2334416,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.4,15,947200475.2246656,1773948591.790228,826748116.5655622,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.4,25,947200475.2246656,1774092758.4544713,826892283.2298057,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.4,40,947200475.2246656,1774309008.4508379,827108533.2261722,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.4,60,947200475.2246656,1774597341.7793229,827396866.5546572,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.4,100,947200475.2246656,1775174008.4362993,827973533.2116337,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.4,150,947200475.2246656,1775894841.7575145,828694366.5328488,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.45,10,947200475.2246656,1715472520.6425557,768272045.4178901,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.45,15,947200475.2246656,1715544603.974677,768344128.7500114,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.45,25,947200475.2246656,1715688770.6389186,768488295.414253,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.45,40,947200475.2246656,1715905020.6352873,768704545.4106216,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.45,60,947200475.2246656,1716193353.9637728,768992878.7391071,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.45,100,947200475.2246656,1716770020.6207476,769569545.3960819,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.45,150,947200475.2246656,1717490853.9419641,770290378.7172985,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.5,10,947200475.2246656,1664261107.4824839,717060632.2578182,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.5,15,947200475.2246656,1664333190.8146048,717132715.5899391,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.5,25,947200475.2246656,1664477357.478851,717276882.2541854,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.5,40,947200475.2246656,1664693607.4752154,717493132.2505498,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.5,60,947200475.2246656,1664981940.803703,717781465.5790374,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.5,100,947200475.2246656,1665558607.4606738,718358132.2360082,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.5,150,947200475.2246656,1666279440.781895,719078965.5572293,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.55,10,947200475.2246656,1619288302.8320575,672087827.6073918,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.55,15,947200475.2246656,1619360386.1641796,672159910.9395139,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.55,25,947200475.2246656,1619504552.8284237,672304077.6037581,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.55,40,947200475.2246656,1619720802.8247888,672520327.6001232,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.55,60,947200475.2246656,1620009136.1532767,672808660.928611,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.55,100,947200475.2246656,1620585802.8102489,673385327.5855832,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.55,150,947200475.2246656,1621306636.1314683,674106160.9068027,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.6,10,947200475.2246656,1579743033.4067788,632542558.1821132,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.6,15,947200475.2246656,1579815116.738901,632614641.5142353,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.6,25,947200475.2246656,1579959283.403147,632758808.1784813,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.6,40,947200475.2246656,1580175533.3995128,632975058.1748471,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.6,60,947200475.2246656,1580463866.7279992,633263391.5033336,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.6,100,947200475.2246656,1581040533.3849726,633840058.1603069,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.6,150,947200475.2246656,1581761366.706188,634560891.4815223,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.65,10,947200475.2246656,1544933602.1583357,597733126.93367,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.65,15,947200475.2246656,1545005685.4904578,597805210.2657921,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.65,25,947200475.2246656,1545149852.1547008,597949376.9300351,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.65,40,947200475.2246656,1545366102.1510658,598165626.9264002,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.65,60,947200475.2246656,1545654435.479553,598453960.2548873,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.65,100,947200475.2246656,1546231102.1365273,599030626.9118617,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.65,150,947200475.2246656,1546951935.4577465,599751460.2330809,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.7,10,947200475.2246656,1514268258.1545715,567067782.9299059,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.7,15,947200475.2246656,1514340341.4866962,567139866.2620306,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.7,25,947200475.2246656,1514484508.1509354,567284032.9262698,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.7,40,947200475.2246656,1514700758.1473036,567500282.9226379,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.7,60,947200475.2246656,1514989091.475788,567788616.2511225,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.7,100,947200475.2246656,1515565758.1327622,568365282.9080966,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.7,150,947200475.2246656,1516286591.4539812,569086116.2293155,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.75,10,947200475.2246656,1487239126.05221,540038650.8275445,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.75,15,947200475.2246656,1487311209.3843324,540110734.1596668,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.75,25,947200475.2246656,1487455376.0485764,540254900.8239107,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.75,40,947200475.2246656,1487671626.0449398,540471150.8202741,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.75,60,947200475.2246656,1487959959.3734286,540759484.148763,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.75,100,947200475.2246656,1488536626.0304034,541336150.8057377,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.75,150,947200475.2246656,1489257459.35162,542056984.1269543,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.8,10,947200475.2246656,1463408897.746264,516208422.52159834,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.8,15,947200475.2246656,1463480981.0783875,516280505.85372186,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.8,25,947200475.2246656,1463625147.7426302,516424672.5179646,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.8,40,947200475.2246656,1463841397.7389956,516640922.5143299,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.8,60,947200475.2246656,1464129731.0674827,516929255.84281707,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.8,100,947200475.2246656,1464706397.7244563,517505922.49979067,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.8,150,947200475.2246656,1465427231.0456727,518226755.821007,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.85,10,947200475.2246656,1442399795.5931988,495199320.36853313,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.85,15,947200475.2246656,1442471878.9253185,495271403.70065284,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.85,25,947200475.2246656,1442616045.5895643,495415570.3648987,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.85,40,947200475.2246656,1442832295.585928,495631820.3612623,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.85,60,947200475.2246656,1443120628.9144163,495920153.6897507,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.85,100,947200475.2246656,1443697295.5713925,496496820.3467269,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.85,150,947200475.2246656,1444418128.8926082,497217653.6679425,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.9,10,947200475.2246656,1423884404.5548456,476683929.3301799,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.9,15,947200475.2246656,1423956487.8869696,476756012.6623039,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.9,25,947200475.2246656,1424100654.5512147,476900179.32654905,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.9,40,947200475.2246656,1424316904.5475795,477116429.3229139,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.9,60,947200475.2246656,1424605237.8760645,477404762.6513989,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.9,100,947200475.2246656,1425181904.5330398,477981429.30837417,False
SARS-CoV-2,1x,RAT,0.05,0.75,250,365,10000,0.15,7,0.9,150,947200475.2246656,1425902737.854256,478702262.6295903,False
